DAVIDOFF n°7,"1982 Centennial blend (5 boîtes de 50g), en 250 g",145,145
DAVIDOFF n°7,"Alsbo Black, en 50 g",19,19
DAVIDOFF n°7,"Alsbo Black (5 blagues de 50g), en 250 g",95,95
DAVIDOFF n°7,"Alsbo Bronze, en 50 g",19,19
DAVIDOFF n°7,"Alsbo Bronze (5 blagues de 50g), en 250 g",95,95
DAVIDOFF n°7,"Alsbo Gold, en 50 g",19,19
DAVIDOFF n°7,"Alsbo Gold (5 blagues de 50g), en 250 g",95,95
DAVIDOFF n°7,"Alsbo Ruby, en 50 g",19,19
DAVIDOFF n°7,"Alsbo Ruby (5 blagues de 50g), en 250 g",95,95
DAVIDOFF n°7,"Alsbo Silver, en 50 g",19,19
DAVIDOFF n°7,"Alsbo Silver (5 blagues de 50g), en 250 g",95,95
DAVIDOFF n°7,"Alsbo Sungold, en 50 g",19,19
DAVIDOFF n°7,"Alsbo Sungold (5 blagues de 50g), en 250 g",95,95
DAVIDOFF n°7,"Aran Mixture, en 40 g",19,19
DAVIDOFF n°7,"Aran Mixture (5 blagues de 40g), en 200 g",95,95
DAVIDOFF n°7,"Borkum Riff Bronze, en 50 g",17,17
DAVIDOFF n°7,"Borkum Riff Bronze (5 blagues de 50g), en 250 g",85,85
DAVIDOFF n°7,"Borkum Riff Edition limitée 2013, en 100 g",29,29
DAVIDOFF n°7,"Borkum Riff Edition limitée 2013 (3 boîtes de 100g), en 300 g",87,87
DAVIDOFF n°7,"Borkum Riff Edition limitée 2014, en 100 g",29,29
DAVIDOFF n°7,"Borkum Riff Edition limitée 2014 (3 boîtes de 100g), en 300 g",87,87
DAVIDOFF n°7,"Borkum Riff Licorice, en 30 g","6,6","6,6"
DAVIDOFF n°7,"Borkum Riff Licorice (5 blagues de 30g), en 150 g",33,33
DAVIDOFF n°7,"Borkum Riff Orange, en 50 g",17,17
DAVIDOFF n°7,"Borkum Riff Orange (5 blagues de 50g), en 250 g",85,85
DAVIDOFF n°7,"Borkum Riff Raw blend (5 blagues de 40g), en 200 g",43,43
DAVIDOFF n°7,"Borkum Riff Raw blend, en 40 g","8,6","8,6"
DAVIDOFF n°7,"Borkum Riff Ruby, en 50 g",17,17
DAVIDOFF n°7,"Borkum Riff Ruby (5 blagues de 50g), en 250 g",85,85
DAVIDOFF n°7,"Borkum Riff Sungold, en 50 g",17,17
DAVIDOFF n°7,"Borkum Riff Sungold (5 blagues de 50g), en 250 g",85,85
DAVIDOFF n°7,"Connemara Black, en 40 g",19,19
DAVIDOFF n°7,"Connemara Black (5 blagues de 40g), en 200 g",95,95
DAVIDOFF n°7,"Connoisseur's Choice, en 50 g",30,30
DAVIDOFF n°7,"Connoisseur's Choice (5 boîtes de 50g), en 250 g",150,150
DAVIDOFF n°7,"Davidoff Danish mixture, en 50 g",25,25
DAVIDOFF n°7,"Davidoff Danish mixture (5 boîtes de 50g), en 250 g",125,125
DAVIDOFF n°7,"Davidoff English mixture, en 50 g",25,25
DAVIDOFF n°7,"Davidoff English mixture (5 boîtes de 50g), en 250 g",125,125
DAVIDOFF n°7,"Davidoff Flake medaillons, en 50 g",29,29
DAVIDOFF n°7,"Davidoff Flake medaillons (5 boîtes de 50g), en 250 g",145,145
DAVIDOFF n°7,"Davidoff Green mixture, en 50 g","13,5","13,5"
DAVIDOFF n°7,"Davidoff Green mixture (5 boîtes de 50g), en 250 g","67,5","67,5"
DAVIDOFF n°7,"Davidoff Royalty 100 % tabac, en 50 g",25,25
DAVIDOFF n°7,"Davidoff Royalty 100 % tabac (5 boîtes de 50g), en 250 g",125,125
DAVIDOFF n°7,"Davidoff Scottish mixture, en 50 g",25,25
DAVIDOFF n°7,"Davidoff Scottish mixture (5 boîtes de 50g), en 250 g",125,125
DAVIDOFF n°7,"De Luxe Mixture, en 50 g",30,30
DAVIDOFF n°7,"De Luxe Mixture (5 boîtes de 50g), en 250 g",150,150
DAVIDOFF n°7,"Irish Cask, en 50 g",30,30
DAVIDOFF n°7,"Irish Cask (5 blagues de 50g), en 250 g",150,150
DAVIDOFF n°7,"Irish Dew, en 40 g",19,19
DAVIDOFF n°7,"Irish Dew (5 blagues de 40g), en 200 g",95,95
DAVIDOFF n°7,"Irish Flake, en 50 g",30,30
DAVIDOFF n°7,"Irish Flake (5 boîtes de 50g), en 250 g",150,150
DAVIDOFF n°7,"Kings Crown Mixture, en 40 g",13,13
DAVIDOFF n°7,"Kings Crown Mixture (5 blagues de 40g), en 200 g",65,65
DAVIDOFF n°7,"Larsen Carmin, en 50 g",20,20
DAVIDOFF n°7,"Larsen Carmin (5 blagues de 50g), en 250 g",100,100
DAVIDOFF n°7,"Larsen Edition 2013, en 100 g",35,35
DAVIDOFF n°7,"Larsen Golden, en 50 g",20,20
DAVIDOFF n°7,"Larsen Golden (5 blagues de 50g), en 250 g",100,100
DAVIDOFF n°7,"Larsen Unique, en 50 g",20,20
DAVIDOFF n°7,"Larsen Unique (5 blagues de 50g), en 250 g",100,100
DAVIDOFF n°7,"Old Dublin, en 50 g",30,30
DAVIDOFF n°7,"Old Dublin (5 boîtes de 50g), en 250 g",150,150
DAVIDOFF n°7,"Orlik Kentucky bird, en 100 g",42,42
DAVIDOFF n°7,"Orlik Kentucky bird, en 50 g",21,21
DAVIDOFF n°7,"Orlik Kentucky bird (3 boîtes de 100g), en 300 g",126,126
DAVIDOFF n°7,"Orlik Kentucky bird (5 blagues de 50g), en 250 g",105,105
DAVIDOFF n°7,"Sherlock Holmes, en 50 g",30,30
DAVIDOFF n°7,"Sherlock Holmes (5 boîtes de 50g), en 250 g",150,150
DAVIDOFF n°7,"Stanwell Valley, en 50 g","19,5","19,5"
DAVIDOFF n°7,"Stanwell Valley (5 blagues de 50g), en 250 g","97,5","97,5"
DAVIDOFF n°7,"University Flake, en 50 g",30,30
DAVIDOFF n°7,"University Flake (5 boîtes de 50g), en 250 g",150,150
DAVIDOFF n°7,"Von Eicken Rosebud, en 100 g",19,19
DAVIDOFF n°7,"Wild Atlantic Mixture, en 40 g",19,19
DAVIDOFF n°7,"Wild Atlantic Mixture (5 blagues de 40g), en 200 g",95,95
BUTZ CHOQUIN n°19,"Sans souci, en 50 g","94,5","94,5"
BUTZ CHOQUIN n°19,"Blend & Choice Royal, en 40 g","68,5","68,5"
PIPAL n°33,"Big Ben ice coupe large (pot), en 50 g","12,5","13,3"
PIPAL n°33,"Big Ben coupe large (blague), en 20 g","4,4","4,8"
PIPAL n°33,"Big Ben coupe large (blague), en 25 g","5,5",6
PIPAL n°33,"Big Ben coupe large (blague), en 30 g","6,6","7,2"
PIPAL n°33,"Big Ben coupe large (pot), en 50 g",11,12
PIPAL n°33,"Big Ben coupe large (pot), en 70 g","15,4","16,8"
PIPAL n°33,"Big Ben ice coupe large (blague), en 30 g","7,5",8
PIPAL n°33,"Big Ben ice coupe large (pot), en 70 g","17,5","18,6"
PIPAL n°33,"Big Ben ice coupe large, en 30 g","7,5",8
PIPIERE DE PARIS n°40,"Big Ben ice coupe large (pot), en 50 g","12,5","13,3"
PIPIERE DE PARIS n°40,"Big Ben coupe large (blague), en 20 g","4,4","4,8"
PIPIERE DE PARIS n°40,"Big Ben coupe large (blague), en 25 g","5,5",6
PIPIERE DE PARIS n°40,"Big Ben coupe large (blague), en 30 g","6,6","7,2"
PIPIERE DE PARIS n°40,"Big Ben coupe large (pot), en 50 g",11,12
PIPIERE DE PARIS n°40,"Big Ben coupe large (pot), en 70 g","15,4","16,8"
PIPIERE DE PARIS n°40,"Big Ben ice coupe large (blague), en 30 g","7,5",8
PIPIERE DE PARIS n°40,"Big Ben ice coupe large (pot), en 70 g","17,5","18,6"
PIPIERE DE PARIS n°40,"Big Ben ice coupe large, en 30 g","7,5",8
EUROTAB n°43,"Dunhill Early morning (boite), en 50 g",24,24
EUROTAB n°43,"Robert Mc Connel Cruise Line (pot), en 100 g",42,42
EUROTAB n°43,"Samuel Gawith Balkan Flake (boite), en 50 g",20,20
EUROTAB n°43,"Samuel Gawith Best Brown Flake (boite), en 50 g",20,20
EUROTAB n°43,"Samuel Gawith Celtic Talisman (boite), en 50 g",20,20
EUROTAB n°43,"Samuel Gawith Commonwealth (boite), en 50 g",20,20
EUROTAB n°43,"Samuel Gawith Full Virginia Flake (boite), en 50 g",20,20
EUROTAB n°43,"Samuel Gawith Grousemore (boite), en 50 g",20,20
EUROTAB n°43,"Samuel Gawith Scotch Cut Mixture (boite), en 50 g",20,20
EUROTAB n°43,"Samuel Gawith Skiff Mixture (boite), en 50 g",20,20
EUROTAB n°43,"Samuel Gawith Squadrom Leader (boite), en 50 g",20,20
CHAPUIS COMOY n°89,"Chacom n° 1, en 50 g",25,26
CHAPUIS COMOY n°89,"Chacom n° 2, en 50 g",25,26
CHAPUIS COMOY n°89,"Chacom n° 3, en 50 g  ",25,26
CHAPUIS COMOY n°89,"Chacom n° 4, en 50 g  ",25,26
CHAPUIS COMOY n°89,"Chacom n° 5, en 50 g  ",26,27
CHAPUIS COMOY n°89,"Chacom n° 6, en 50 g ",26,27
ALBANA TOBACCO n°119,"Bentley Pipe Tobacco The Classic One (Boite), en 50 g","32,5","32,5"
ALBANA TOBACCO n°119,"Bentley Pipe Tobacco The London Carmine (Boite), en 50 g","32,5","32,5"
ALBANA TOBACCO n°119,"Bentley Pipe Tobacco The Oriental Amber (Boite), en 50 g","32,5","32,5"
ALBANA TOBACCO n°119,"Bentley Pipe Tobacco The planters purpure (Boite), en 50 g","32,5","32,5"
ALBANA TOBACCO n°119,"Bentley Pipe Tobacco The Royal Gold (Boite), en 50 g","32,5","32,5"
ALBANA TOBACCO n°119,"Bentley Pipe Tobacco The Virginia Ruby (Boite), en 50 g","32,5","32,5"
